Material_type,Core_size,Hydro_size,Surface_charge,Surface_area,Formation_enthalpy,Conduction_band,Valence_band,Electronegativity,Assay,Cell_name,Cell_species,Cell_origin,Cell_type,Exposure_time,Exposure_dose,Toxicity
ZnO,100,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,48,50,Toxic
ZnO,100,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,48,60,Toxic
ZnO,100,145.1,-19.45,10.69518717,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,48,60,Toxic
TiO2,19,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,MTS,HepG2,Human,Liver,Cancer,24,0,Non-Toxic
TiO2,19,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,MTS,HepG2,Human,Liver,Cancer,24,10,Non-Toxic
TiO2,19,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,MTS,HepG2,Human,Liver,Cancer,24,30,Non-Toxic
TiO2,19,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,MTS,HepG2,Human,Liver,Cancer,24,50,Non-Toxic
TiO2,19,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,MTS,HepG2,Human,Liver,Cancer,24,70,Non-Toxic
TiO2,19,439.83,-11.73,74.65472191,-9.779,-4.16,-7.49,5.77,MTS,HepG2,Human,Liver,Cancer,24,90,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5,-6.85,5.78,MTS,HepG2,Human,Liver,Cancer,24,0,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5,-6.85,5.78,MTS,HepG2,Human,Liver,Cancer,24,10,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5,-6.85,5.78,MTS,HepG2,Human,Liver,Cancer,24,30,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5,-6.85,5.78,MTS,HepG2,Human,Liver,Cancer,24,50,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5,-6.85,5.78,MTS,HepG2,Human,Liver,Cancer,24,70,Non-Toxic
Fe3O4,13.7,1042.47,-172.67,84.5475298,-11.59,-5,-6.85,5.78,MTS,HepG2,Human,Liver,Cancer,24,90,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,2,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,8,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,31,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,125,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,500,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,0,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,2,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,8,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,31,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,125,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,500,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,0,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,2,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,8,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,31,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,125,Non-Toxic
Fe3O4,11.6,14.58,-39,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,500,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,2,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,8,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,31,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,125,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,500,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,0,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,2,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,8,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,31,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,125,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,500,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,0,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,2,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,8,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,31,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,125,Non-Toxic
Fe3O4,11.6,14.58,-0.6,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,500,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,2,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,8,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,31,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,125,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,500,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,0,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,2,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,8,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,31,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,125,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,HUH-7,Human,Liver,Cancer,24,500,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,0,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,2,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,8,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,31,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,125,Non-Toxic
Fe3O4,11.6,14.58,32,99.85354813,-11.59,-5,-6.85,5.78,MTT,SH-SY5Y,Human,Brain,Cancer,24,500,Non-Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,0,Non-Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,5,Non-Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,10,Non-Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,20,Non-Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,30,Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,40,Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,50,Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,60,Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,70,Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,80,Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,90,Toxic
ZnO,50,500.8,-15,21.39037433,-3.608,-3.89,-7.2,5.67,CCK-8,CAL-27,Human,Tongue,Cancer,24,100,Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,24,0,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,24,10,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,24,20,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,24,50,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,24,100,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,24,250,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,48,0,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,48,10,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,48,20,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,48,50,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,48,100,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,48,250,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,72,0,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,72,10,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,72,20,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,72,50,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,72,100,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,A549,Human,Lung,Cancer,72,250,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,24,0,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,24,10,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,24,20,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,24,50,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,24,100,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,24,250,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,48,0,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,48,10,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,48,20,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,48,50,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,48,100,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,48,250,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,72,0,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,72,10,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,72,20,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,72,50,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,72,100,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,BEAS-2B,Human,Lung,Normal,72,250,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,24,0,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,24,10,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,24,20,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,24,50,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,24,100,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,24,250,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,48,0,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,48,10,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,48,20,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,48,50,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,48,100,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,48,250,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,72,0,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,72,10,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,72,20,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,72,50,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,72,100,Non-Toxic
Fe3O4,11.3,42.1,-5.21,102.5045273,-11.59,-5,-6.85,5.78,Trypan blue,GRX,Mouse,Liver,Normal,72,250,Non-Toxic
Fe2O3,9.9,181.5,-13.3,115.660421,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
Fe2O3,9.9,181.5,-13.3,115.660421,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
Fe2O3,9.9,181.5,-13.3,115.660421,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,12.5,Non-Toxic
Fe2O3,9.9,181.5,-13.3,115.660421,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,25,Non-Toxic
Fe2O3,9.9,181.5,-13.3,115.660421,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,50,Non-Toxic
SiO2,15,120,-11.3,150.9433962,-9.41,-2.02,-11.12,6.19,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
SiO2,15,120,-11.3,150.9433962,-9.41,-2.02,-11.12,6.19,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
SiO2,15,120,-11.3,150.9433962,-9.41,-2.02,-11.12,6.19,MTT,THP-1,Human,Lung,Cancer,24,12.5,Non-Toxic
SiO2,15,120,-11.3,150.9433962,-9.41,-2.02,-11.12,6.19,MTT,THP-1,Human,Lung,Cancer,24,25,Non-Toxic
SiO2,15,120,-11.3,150.9433962,-9.41,-2.02,-11.12,6.19,MTT,THP-1,Human,Lung,Cancer,24,50,Non-Toxic
CeO2,34.8,336.3,-11.2,23.88002675,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
CeO2,34.8,336.3,-11.2,23.88002675,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
CeO2,34.8,336.3,-11.2,23.88002675,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,12.5,Non-Toxic
CeO2,34.8,336.3,-11.2,23.88002675,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,25,Non-Toxic
CeO2,34.8,336.3,-11.2,23.88002675,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,50,Non-Toxic
Fe2O3,108.9,2408.9,-10.7,10.51458373,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
Fe2O3,108.9,2408.9,-10.7,10.51458373,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
Fe2O3,108.9,2408.9,-10.7,10.51458373,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,12.5,Non-Toxic
Fe2O3,108.9,2408.9,-10.7,10.51458373,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,25,Non-Toxic
Fe2O3,108.9,2408.9,-10.7,10.51458373,-8.512,-4.99,-6.99,5.98,MTT,THP-1,Human,Lung,Cancer,24,50,Non-Toxic
CeO2,10.5,219.3,-14.7,79.1452315,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
CeO2,10.5,219.3,-14.7,79.1452315,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
CeO2,10.5,219.3,-14.7,79.1452315,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,12.5,Non-Toxic
CeO2,10.5,219.3,-14.7,79.1452315,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,25,Non-Toxic
CeO2,10.5,219.3,-14.7,79.1452315,-11.284,-3.8,-7.45,5.65,MTT,THP-1,Human,Lung,Cancer,24,50,Non-Toxic
TiO2,28.8,342.3,-12.8,49.25137904,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
TiO2,28.8,342.3,-12.8,49.25137904,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
TiO2,28.8,342.3,-12.8,49.25137904,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,12.5,Non-Toxic
TiO2,28.8,342.3,-12.8,49.25137904,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,25,Non-Toxic
TiO2,28.8,342.3,-12.8,49.25137904,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,50,Non-Toxic
MgO,23.8,40.9,-12,70.41922914,0,0,0,0,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
MgO,23.8,40.9,-12,70.41922914,0,0,0,0,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
MgO,23.8,40.9,-12,70.41922914,0,0,0,0,MTT,THP-1,Human,Lung,Cancer,24,12.5,Non-Toxic
MgO,23.8,40.9,-12,70.41922914,0,0,0,0,MTT,THP-1,Human,Lung,Cancer,24,25,Non-Toxic
MgO,23.8,40.9,-12,70.41922914,0,0,0,0,MTT,THP-1,Human,Lung,Cancer,24,50,Non-Toxic
TiO2,113.4,389.7,-11,12.50828674,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
TiO2,113.4,389.7,-11,12.50828674,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
TiO2,113.4,389.7,-11,12.50828674,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,12.5,Non-Toxic
TiO2,113.4,389.7,-11,12.50828674,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,25,Non-Toxic
TiO2,113.4,389.7,-11,12.50828674,-9.779,-4.16,-7.49,5.77,MTT,THP-1,Human,Lung,Cancer,24,50,Non-Toxic
Al2O3,28.2,150.9,-14,53.86479935,-17.345,-1.51,-9.81,5.67,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
Al2O3,28.2,150.9,-14,53.86479935,-17.345,-1.51,-9.81,5.67,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
Al2O3,28.2,150.9,-14,53.86479935,-17.345,-1.51,-9.81,5.67,MTT,THP-1,Human,Lung,Cancer,24,12.5,Non-Toxic
Al2O3,28.2,150.9,-14,53.86479935,-17.345,-1.51,-9.81,5.67,MTT,THP-1,Human,Lung,Cancer,24,25,Non-Toxic
Al2O3,28.2,150.9,-14,53.86479935,-17.345,-1.51,-9.81,5.67,MTT,THP-1,Human,Lung,Cancer,24,50,Non-Toxic
WO3,20.9,65.6,-12.4,40.09515918,-8.734,-5.53,-8.59,6.64,MTT,THP-1,Human,Lung,Cancer,24,0,Non-Toxic
WO3,20.9,65.6,-12.4,40.09515918,-8.734,-5.53,-8.59,6.64,MTT,THP-1,Human,Lung,Cancer,24,6.25,Non-Toxic
